"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "cat" "gp"
"95" 1 96 960 272.863639304564 38.4144984912021 -43.2384091604685 43.2384091604685 1 "Sti"
"96" 1 97 970 295.193188366871 25.0805845704455 12.667191904276 17.0956291991893 1 "Sti"
"97" 1 98 980 268.712747629667 28.291822364359 7.57621038772743 18.2077987701058 1 "Sti"
"98" 1 99 990 287.655568922395 28.8354943288144 -23.9612473725542 23.9612473725542 1 "Sti"
"99" 1 100 1000 306.275148196789 29.614597134802 -27.001010531261 27.001010531261 1 "Sti"
"100" 1 101 1010 343.777760049238 29.468743481714 -37.6891294673451 37.6891294673451 1 "Sti"
"101" 1 102 1019.7 376.04742902846 30.8389636955803 -24.8630745021587 24.8630745021587 1 "Sti"
"7720" 2 96 960 49.5225413817099 188.752555241451 -54.3694433737117 54.3694433737117 1 "Sti"
"7721" 2 97 970 130.865655368118 174.935386809788 -72.3948474115401 72.3948474115401 1 "Sti"
"7722" 2 98 980 190.325573897132 153.734581172575 -69.5502351123577 69.5502351123577 1 "Sti"
"7723" 2 99 990 275.640141502469 156.484209422226 -81.5402800616156 81.5402800616156 1 "Sti"
"7724" 2 100 1000 349.82560951539 152.757811224198 -55.9505223475683 55.9505223475683 1 "Sti"
"7725" 2 101 1010 377.863884395308 156.261214783732 -22.0866327773519 22.0866327773519 1 "Sti"
"7726" 2 102 1019.7 394.326030749637 151.911368942477 8.15440505607398 15.4995112887765 1 "Sti"
"15345" 3 96 960 325.647691900983 282.285435044218 -50.5883264417301 50.5883264417301 1 "Sti"
"15346" 3 97 970 386.737982022773 294.755904723958 -26.7453803473566 28.4963905005143 1 "Sti"
"15347" 3 98 980.5 385.381783767178 333.37301334647 -1.45615708747357 7.0245709722908 1 "Sti"
"15348" 3 99 990.125 393.052552057915 332.460171227453 -7.70926736448172 7.70926736448172 1 "Sti"
"15349" 3 100 1000 395.667696110538 328.9768259276 2.9685231496079 4.16385913457827 1 "Sti"
"15350" 3 101 1010 392.528335005023 313.499745952651 1.46310329744364 2.80691682899186 1 "Sti"
"15351" 3 102 1019.7 397.429179661647 296.387773066498 -10.1547361409264 10.1547361409264 1 "Sti"
"22970" 4 96 960 43.2445171817925 468.204012361824 -41.9038258018091 41.9038258018091 1 "Sti"
"22971" 4 97 970 126.818694244519 472.297824981312 -79.5895314425606 79.5895314425606 1 "Sti"
"22972" 4 98 980 184.116983675617 471.655171723199 -57.2957748695342 57.2957748695342 1 "Sti"
"22973" 4 99 990 238.631314674911 471.215822946263 -35.3389397979977 35.3389397979977 1 "Sti"
"22974" 4 100 1000 256.435990910993 476.562230077299 -10.4939889400593 10.4939889400593 1 "Sti"
"22975" 4 101 1010 270.067577146653 472.06107978431 -27.2168597646343 27.2168597646343 1 "Sti"
"22976" 4 102 1019.66666666667 317.480763937341 452.235561619998 -55.8385522081301 55.8385522081301 1 "Sti"
"30595" 5 96 960 34.7607213648939 584.997209527115 -30.7834337731823 30.7834337731823 1 "Sti"
"30596" 5 97 970 61.8426534556759 554.901126353484 7.6570818739952 20.479579564451 1 "Sti"
"30597" 5 98 980 24.6094159346243 536.217564695163 20.0772235243231 34.3605257213763 1 "Sti"
"30598" 5 99 990 52.5817057112067 575.928200287514 -61.5716346872055 61.5716346872055 1 "Sti"
"30599" 5 100 1000 130.79583629214 565.685808570945 -65.1616969887095 65.1616969887095 1 "Sti"
"30600" 5 101 1009.5 158.894990378381 535.606690735296 -27.7016740243197 27.7016740243197 1 "Sti"
"30601" 5 102 1020.5 217.688859766611 539.142900322587 -72.7914196209275 72.7914196209275 1 "Sti"
"38212" 6 96 960 59.7443080298255 647.193378272652 -49.8165476166873 49.8165476166873 1 "Sti"
"38213" 6 97 970 114.679720549899 692.728068263787 -34.3190935819046 34.3190935819046 1 "Sti"
"38214" 6 98 980 121.480471617668 715.623287662224 10.2577533525635 11.4702751784552 1 "Sti"
"38215" 6 99 990 116.885565258336 711.334930547144 -20.2238478498497 20.2238478498497 1 "Sti"
"38216" 6 100 1000 164.052334243159 705.580477519842 -56.527247263635 56.527247263635 1 "Sti"
"38217" 6 101 1010 209.267950839725 718.521868218733 -38.4878962444483 38.4878962444483 1 "Sti"
"38218" 6 102 1019.7 254.574106987228 720.150653420887 -51.3673411311645 51.3673411311645 1 "Sti"
"45823" 7 96 962 66.3187212773656 774.285560284458 -36.9567709475982 36.9567709475982 1 "Sti"
"45824" 7 97 970 109.468652930298 781.306595204275 -55.0923104115407 55.0923104115407 1 "Sti"
"45825" 7 98 979.5 159.992738569451 811.760251639131 -38.5988447688813 38.5988447688813 1 "Sti"
"45826" 7 99 989.75 189.964391766542 807.645368961217 -11.6083945411408 11.6083945411408 1 "Sti"
