"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "cat" "gp"
"131" 1 143 1430 24.099798690783 53.2633762844218 -6.78933889489932 10.3001064187567 1 "Sti"
"132" 1 144 1439.88888888889 14.6277869041609 80.6050218085455 12.6391170261332 12.6391170261332 1 "Sti"
"133" 1 145 1450 9.1806572769953 42.5128672032193 -0.430822011813097 0.430822011813097 1 "Sti"
"134" 1 146 1459.5 12.7310949145252 34.4054494388886 -1.26597598159644 3.17586962158235 1 "Sti"
"135" 1 147 1470 16.3514801443825 45.7798793440252 -19.9097462138899 19.9097462138899 1 "Sti"
"136" 1 148 1480 64.2567667073549 72.9746370850183 -66.9399335881874 66.9399335881874 1 "Sti"
"137" 1 149 1490 127.309903359983 48.3180598311915 -52.0835961929544 52.0835961929544 1 "Sti"
"138" 1 150 1500 167.840635393444 40.1835132541582 -22.0762150977975 22.0762150977975 1 "Sti"
"3589" 2 143 1430 86.3565947652551 153.184829243578 34.7712235968143 34.7712235968143 1 "Sti"
"3590" 2 144 1439.88888888889 58.0081525263801 143.432087608562 -21.270874498073 39.2417440683439 1 "Sti"
"3591" 2 145 1450 99.9900220931159 147.264131473957 -19.0148124438403 19.0148124438403 1 "Sti"
"3592" 2 146 1459.5 151.860163703719 143.871458535261 -66.0621101482409 66.0621101482409 1 "Sti"
"3593" 2 147 1470 196.83163373309 146.179113633201 -39.9833397237553 39.9833397237553 1 "Sti"
"3594" 2 148 1480 242.293259056245 150.59358270819 -58.4643340775584 58.4643340775584 1 "Sti"
"3595" 2 149 1490 299.430560562913 153.607346768779 -46.9865180760215 46.9865180760215 1 "Sti"
"3596" 2 150 1500 342.167068258662 149.912742199144 -37.6581533934807 37.6581533934807 1 "Sti"
"7047" 3 143 1430 28.9789360684394 289.191292411397 -5.0795930074528 5.0795930074528 1 "Sti"
"7048" 3 144 1439.88888888889 52.9820210707817 281.684884948253 -54.8464596221861 54.8464596221861 1 "Sti"
"7049" 3 145 1450 104.864700543197 328.216621283845 -11.6908754082115 11.6908754082115 1 "Sti"
"7050" 3 146 1459.5 123.925408352581 342.495092634107 -50.5112750915236 50.5112750915236 1 "Sti"
"7051" 3 147 1470 174.33440818899 346.285703618895 -41.8768452265846 41.8768452265846 1 "Sti"
"7052" 3 148 1480 224.968817117398 335.342525981954 -61.5385191295076 61.5385191295076 1 "Sti"
"7053" 3 149 1490 274.331435685274 339.709371124921 -43.9636834732063 43.9636834732063 1 "Sti"
"7054" 3 150 1500 328.200810126898 329.81173979368 -56.0829694658954 56.0829694658954 1 "Sti"
"10505" 4 143 1430 124.143890059751 398.812499058991 -2.23799180468393 2.23799180468393 1 "Sti"
"10506" 4 144 1439.88888888889 126.182951779456 398.3699039542 -1.67040040713523 1.67040040713523 1 "Sti"
"10507" 4 145 1450 127.018725860034 398.486781509389 -0.537012155116628 0.537012155116628 1 "Sti"
"10508" 4 146 1459.5 130.009388253719 397.964495295205 -5.83591682369119 5.83591682369119 1 "Sti"
"10509" 4 147 1470 137.504606652606 397.588442764639 -7.75409702334832 7.75409702334832 1 "Sti"
"10510" 4 148 1480 146.142901947981 397.880100606917 -9.96612464677372 9.96612464677372 1 "Sti"
"10511" 4 149 1490 155.505584684963 398.92300299235 -8.48110348129137 8.48110348129137 1 "Sti"
"10512" 4 150 1500 164.494158100319 399.910170007555 -8.47124257651399 8.47124257651399 1 "Sti"
"13963" 5 143 1430 33.4529007560664 553.437576791472 -16.7944597864148 16.8146998171243 1 "Sti"
